"","State_name","City_Name","Area.Name"
"578","Telangana","Hyderabad","LIC Division"
"579","Telangana","Hyderabad","Langer House"
"580","Telangana","Hyderabad","Malakpet Colony"
"581","Telangana","Hyderabad","Mamidipalli"
"582","Telangana","Hyderabad","Mangalhat"
"583","Telangana","Hyderabad","Mansoorabad"
"584","Telangana","Hyderabad","Moghalpura"
"585","Telangana","Hyderabad","Rampally"
"586","Telangana","Hyderabad","Nanakramguda"
"587","Telangana","Hyderabad","Osman Nagar"
"588","Telangana","Hyderabad","Padmarao Nagar"
"589","Telangana","Hyderabad","Padmavathi Nagar"
"590","Telangana","Hyderabad","Pahadi Shareef"
"591","Telangana","Hyderabad","Koti"
"592","Telangana","Hyderabad","Pirzadi Guda"
"593","Telangana","Hyderabad","Nuthankal"
"594","Telangana","Hyderabad","P AND T Colony S O"
"595","Telangana","Hyderabad","Old MLA Quarters"
"596","Telangana","Hyderabad","New MLA Quarters"
"597","Telangana","Hyderabad","NGRI"
"598","Telangana","Hyderabad","Rein Bazar"
"599","Telangana","Hyderabad","Saidabad Colony"
"600","Telangana","Hyderabad","Sanath Nagar Colony"
"601","Telangana","Hyderabad","Seetharampet"
"602","Telangana","Hyderabad","Santosh Nagar Colony"
"603","Telangana","Hyderabad","Sakkubai Nagar"
"604","Telangana","Hyderabad","Napier Lines"
"605","Telangana","Hyderabad","Osmania General Hospital"
"606","Telangana","Hyderabad","Hyderabad Airport Limited"
"607","Telangana","Hyderabad","Ramakrishna Math"
"608","Telangana","Hyderabad","Parishram Bhavan"
"609","Telangana","Hyderabad","Peddalaxmapur"
"610","Telangana","Hyderabad","Ram Koti"
"611","Telangana","Hyderabad","Rampallidiara"
"612","Telangana","Hyderabad","Rangareddy District Court"
"613","Telangana","Hyderabad","Ravalkole"
"614","Telangana","Hyderabad","Sahifa S O"
"615","Telangana","Hyderabad","Sanath Nagar IE"
"616","Telangana","Hyderabad","Hindi Bhawan"
"617","Delhi of Nct","Delhi","Dwarka"
"618","Delhi of Nct","Delhi","Rohini"
"619","Delhi of Nct","Delhi","Pitampura"
"620","Delhi of Nct","Delhi","Greater Kailash"
"621","Delhi of Nct","Delhi","Lajpat Nagar"
"622","Delhi of Nct","Delhi","Paschim Vihar"
"623","Delhi of Nct","Delhi","Janakpuri"
"624","Delhi of Nct","Delhi","Uttam Nagar"
"625","Delhi of Nct","Delhi","Vasundhara Enclave"
"626","Delhi of Nct","Delhi","Vasant Vihar"
"627","Delhi of Nct","Delhi","Mayur Vihar"
"628","Delhi of Nct","Delhi","Model Town"
"629","Delhi of Nct","Delhi","South Extension"
"630","Delhi of Nct","Delhi","East Of Kailash"
"631","Delhi of Nct","Delhi","Punjabi Bagh"
"632","Delhi of Nct","Delhi","Tilak Nagar"
"633","Delhi of Nct","Delhi","Adarsh Nagar"
"634","Delhi of Nct","Delhi","Adhchini"
"635","Delhi of Nct","Delhi","Agra-Mathura Road"
"636","Delhi of Nct","Delhi","Ajmeri Gate"
"637","Delhi of Nct","Delhi","Alaknanda"
"638","Delhi of Nct","Delhi","Ali Pur"
"639","Delhi of Nct","Delhi","Ambedkar Nagar"
"640","Delhi of Nct","Delhi","Ambedkar Road"
"641","Delhi of Nct","Delhi","Ambedkar Road- Gaziabad"
"642","Delhi of Nct","Delhi","Anand Niketan"
"643","Delhi of Nct","Delhi","Anand Parbat"
"644","Delhi of Nct","Delhi","Anand Parbat Industrial Area"
"645","Delhi of Nct","Delhi","Anand Vihar"
"646","Delhi of Nct","Delhi","Andrews Ganj"
"647","Delhi of Nct","Delhi","Arjun Nagar"
"648","Delhi of Nct","Delhi","Asaf Ali Road"
"649","Delhi of Nct","Delhi","Ashok Nagar"
"650","Delhi of Nct","Delhi","Ashok Vihar"
"651","Delhi of Nct","Delhi","Ashok Vihar 1"
"652","Delhi of Nct","Delhi","Ashok Vihar Phase 1"
"653","Delhi of Nct","Delhi","Ashok Vihar Phase 2"
"654","Delhi of Nct","Delhi","Ashok Vihar Phase 3"
"655","Delhi of Nct","Delhi","Ashram"
"656","Delhi of Nct","Delhi","Atta"
"657","Delhi of Nct","Delhi","Aurangzeb Road"
"658","Delhi of Nct","Delhi","Aurobindo Marg"
"659","Delhi of Nct","Delhi","Azad Market"
"660","Delhi of Nct","Delhi","Azad Nagar"
"661","Delhi of Nct","Delhi","Azad Nagar East"
"662","Delhi of Nct","Delhi","Azadpur"
"663","Delhi of Nct","Delhi","Babarpur"
"664","Delhi of Nct","Delhi","Badarpur"
"665","Delhi of Nct","Delhi","Badarpur Border"
"666","Delhi of Nct","Delhi","Badarpur Pahari"
"667","Delhi of Nct","Delhi","Badli"
"668","Delhi of Nct","Delhi","Badli Industrial Area"
"669","Delhi of Nct","Delhi","Bahadur Shah Zafar Marg"
"670","Delhi of Nct","Delhi","Bahadurgarh"
"671","Delhi of Nct","Delhi","Bajriyan"
"672","Delhi of Nct","Delhi","Bali Nagar"
"673","Delhi of Nct","Delhi","Baljit Nagar"
"674","Delhi of Nct","Delhi","Ballabgarh"
"675","Delhi of Nct","Delhi","Ballabhgarh"
"676","Delhi of Nct","Delhi","Bara Hindu Rao"
"677","Delhi of Nct","Delhi","Barakhamba Road"
"678","Delhi of Nct","Delhi","Basai"
"679","Delhi of Nct","Delhi","Basai Darapur"
"680","Delhi of Nct","Delhi","Basai Road"
"681","Delhi of Nct","Delhi","Bawana"
"682","Delhi of Nct","Delhi","Ber Sarai"
"683","Delhi of Nct","Delhi","Bhagirath Palace"
"684","Delhi of Nct","Delhi","Bhagirathi Vihar"
"685","Delhi of Nct","Delhi","Bhagwan Nagar"
"686","Delhi of Nct","Delhi","Bhajanpura"
"687","Delhi of Nct","Delhi","Bhangel"
"688","Delhi of Nct","Delhi","Bharat Nagar"
"689","Delhi of Nct","Delhi","Bhikaji Cama Place"
"690","Delhi of Nct","Delhi","Bhim Nagar"
"691","Delhi of Nct","Delhi","Bhiwadi"
"692","Delhi of Nct","Delhi","Bhogal"
"693","Delhi of Nct","Delhi","Bhola Nath Nagar"
"694","Delhi of Nct","Delhi","Bhopura"
"695","Delhi of Nct","Delhi","Bijwasan"
"696","Delhi of Nct","Delhi","Brahm Puri"
"697","Delhi of Nct","Delhi","Brahmapuri Road"
"698","Delhi of Nct","Delhi","Brij Vihar"
"699","Delhi of Nct","Delhi","Budh Nagar"
"700","Delhi of Nct","Delhi","Budh Vihar"
"701","Delhi of Nct","Delhi","Bulandshahr Road Industrial Area"
"702","Delhi of Nct","Delhi","Bulandshahar Road Industrial Area"
"703","Delhi of Nct","Delhi","Burari"
"704","Delhi of Nct","Delhi","Chakarpur"
"705","Delhi of Nct","Delhi","Chander Nagar"
"706","Delhi of Nct","Delhi","Chandni Chowk"
"707","Delhi of Nct","Delhi","Chandu Nagar"
"708","Delhi of Nct","Delhi","Chanakya Place"
"709","Delhi of Nct","Delhi","Chanakyapuri"
"710","Delhi of Nct","Delhi","Chhatarpur"
"711","Delhi of Nct","Delhi","Chawri Bazar"
"712","Delhi of Nct","Delhi","Chikambarpur"
"713","Delhi of Nct","Delhi","Chirag Delhi"
"714","Delhi of Nct","Delhi","Chiranjeev Vihar"
"715","Delhi of Nct","Delhi","Chittaranjan Park"
"716","Delhi of Nct","Delhi","Civil Lines"
"717","Delhi of Nct","Delhi","Connaught Circus"
"718","Delhi of Nct","Delhi","Connaught Place"
"719","Delhi of Nct","Delhi","Dabri"
"720","Delhi of Nct","Delhi","Dadri Road"
"721","Delhi of Nct","Delhi","Dakshinpuri"
"722","Delhi of Nct","Delhi","Dallupura"
"723","Delhi of Nct","Delhi","Dariba Kalan"
"724","Delhi of Nct","Delhi","Daryaganj"
"725","Delhi of Nct","Delhi","Dasna Gate"
"726","Delhi of Nct","Delhi","Daya Basti"
"727","Delhi of Nct","Delhi","Dayalpur"
"728","Delhi of Nct","Delhi","Dayanand Colony"
"729","Delhi of Nct","Delhi","Dayanand Vihar"
"730","Delhi of Nct","Delhi","Defence Colony"
"731","Delhi of Nct","Delhi","Delhi Cantt"
"732","Delhi of Nct","Delhi","Delhi Gate"
"733","Delhi of Nct","Delhi","Delhi GPO"
"734","Delhi of Nct","Delhi","Delhi High Court"
"735","Delhi of Nct","Delhi","Delhi Road"
"736","Delhi of Nct","Delhi","Derawal Nagar"
"737","Delhi of Nct","Delhi","Desh Bandhu Gupta Road"
"738","Delhi of Nct","Delhi","Dev Nagar"
"739","Delhi of Nct","Delhi","Dhaula Kuan"
"740","Delhi of Nct","Delhi","Dilshad Colony"
"741","Delhi of Nct","Delhi","Dilshad Garden"
"742","Delhi of Nct","Delhi","DLF Phase 1"
"743","Delhi of Nct","Delhi","DLF City"
"744","Delhi of Nct","Delhi","DLF City Phase 1"
"745","Delhi of Nct","Delhi","DLF City Phase 2"
"746","Delhi of Nct","Delhi","DLF City Phase 3"
"747","Delhi of Nct","Delhi","DLF City Phase 4"
"748","Delhi of Nct","Delhi","DLF City Phase II"
"749","Delhi of Nct","Delhi","DLF City Phase III"
"750","Delhi of Nct","Delhi","DLF City Phase IV"
"751","Delhi of Nct","Delhi","DLF Industrial Area"
"752","Delhi of Nct","Delhi","DLF Phase 2"
"753","Delhi of Nct","Delhi","DLF Phase 4"
"754","Delhi of Nct","Delhi","DLF Phase II"
"755","Delhi of Nct","Delhi","DLF Phase IV"
"756","Delhi of Nct","Delhi","Dr. Mukherjee Nagar"
"757","Delhi of Nct","Delhi","Dr. Mukherji Nagar"
"758","Delhi of Nct","Delhi","Dr Mukherjee Nagar"
"759","Delhi of Nct","Delhi","Durgapuri"
"760","Delhi of Nct","Delhi","Dwarka Sector 6"
"761","Delhi of Nct","Delhi","Dwarka Sector 10"
"762","Delhi of Nct","Delhi","Dwarka Sector 11"
"763","Delhi of Nct","Delhi","Dwarka Sector 12"
"764","Delhi of Nct","Delhi","Dwarka Sector 19"
"765","Delhi of Nct","Delhi","Dwarka Sector 3"
"766","Delhi of Nct","Delhi","Dwarka Sector 4"
"767","Delhi of Nct","Delhi","Dwarka Sector 5"
"768","Delhi of Nct","Delhi","Dwarka Sector 7"
"769","Delhi of Nct","Delhi","Dwarka Sector 9"
"770","Delhi of Nct","Delhi","East Krishna Nagar"
"771","Delhi of Nct","Delhi","East Patel Nagar"
"772","Delhi of Nct","Delhi","Faridabad Old"
"773","Delhi of Nct","Delhi","Faridabad Sector 15 A"
"774","Delhi of Nct","Delhi","Faridabad Sector 16"
"775","Delhi of Nct","Delhi","Faridabad Sector 7"
"776","Delhi of Nct","Delhi","Fateh Nagar"
"777","Delhi of Nct","Delhi","Fatehpuri"
"778","Delhi of Nct","Delhi","Friends Colony"
"779","Delhi of Nct","Delhi","Friends Colony East"
"780","Delhi of Nct","Delhi","G B Road"
"781","Delhi of Nct","Delhi","G T Karnal Road"
"782","Delhi of Nct","Delhi","G T Karnal Road Industrial Area"
"783","Delhi of Nct","Delhi","Gagan Vihar"
"784","Delhi of Nct","Delhi","Gandhi Nagar"
"785","Delhi of Nct","Delhi","Ganesh Nagar"
"786","Delhi of Nct","Delhi","Garhi"
"787","Delhi of Nct","Delhi","Garima Garden"
"788","Delhi of Nct","Delhi","Gautam Budh Nagar"
"789","Delhi of Nct","Delhi","Gautam Nagar"
"790","Delhi of Nct","Delhi","Gazipur"
"791","Delhi of Nct","Delhi","Geeta Colony"
"792","Delhi of Nct","Delhi","Geetanjali Enclave"
"793","Delhi of Nct","Delhi","Gharoli"
"794","Delhi of Nct","Delhi","Ghaziabad Sector 11"
"795","Delhi of Nct","Delhi","Ghaziabad Sector 12"
"796","Delhi of Nct","Delhi","Ghaziabad Sector 3"
"797","Delhi of Nct","Delhi","Ghaziabad Sector 4"
"798","Delhi of Nct","Delhi","Ghaziabad Sector 9"
"799","Delhi of Nct","Delhi","Ghazipur"
"800","Delhi of Nct","Delhi","Ghazipur Road"
"801","Delhi of Nct","Delhi","Ghitorni"
"802","Delhi of Nct","Delhi","Ghonda Chowk"
"803","Delhi of Nct","Delhi","Gokalpuri"
"804","Delhi of Nct","Delhi","Gol Market"
"805","Delhi of Nct","Delhi","Gole Market"
"806","Delhi of Nct","Delhi","Golf Link"
"807","Delhi of Nct","Delhi","Govindpuri"
"808","Delhi of Nct","Delhi","Greater Kailash 1"
"809","Delhi of Nct","Delhi","Greater Kailash 2"
"810","Delhi of Nct","Delhi","Greater Kailash Enclave"
"811","Delhi of Nct","Delhi","Greater Kailash Enclave-1"
"812","Delhi of Nct","Delhi","Greater Kailash Part 1"
"813","Delhi of Nct","Delhi","Greater Kailash Part 2"
"814","Delhi of Nct","Delhi","Greater Noida"
"815","Delhi of Nct","Delhi","Green Fields Colony"
"816","Delhi of Nct","Delhi","Green Park"
"817","Delhi of Nct","Delhi","GT Karnal Road"
"818","Delhi of Nct","Delhi","GT Road"
"819","Delhi of Nct","Delhi","Gujranwala Town"
"820","Delhi of Nct","Delhi","Gulabi Bagh"
"821","Delhi of Nct","Delhi","Gulmohar Park"
"822","Delhi of Nct","Delhi","Gurgaon Road"
"823","Delhi of Nct","Delhi","Gurgaon Sector 12"
"824","Delhi of Nct","Delhi","Gurgaon Sector 14"
"825","Delhi of Nct","Delhi","Gurgaon Sector 15"
"826","Delhi of Nct","Delhi","Gurgaon Sector 53"
"827","Delhi of Nct","Delhi","Guru Nanak Pura"
"828","Delhi of Nct","Delhi","Guru Teg Bahadur Nagar"
"829","Delhi of Nct","Delhi","Gurudwara Road"
"830","Delhi of Nct","Delhi","Haidarpur"
"831","Delhi of Nct","Delhi","Hamilton Road"
"832","Delhi of Nct","Delhi","Hapur Road"
"833","Delhi of Nct","Delhi","Hargovind Enclave"
"834","Delhi of Nct","Delhi","Hari Nagar"
"835","Delhi of Nct","Delhi","Harola"
"836","Delhi of Nct","Delhi","Hasanpur"
"837","Delhi of Nct","Delhi","Hauz Khas"
"838","Delhi of Nct","Delhi","Hauz Khas Enclave"
"839","Delhi of Nct","Delhi","Hauz Khas Village"
"840","Delhi of Nct","Delhi","Hauz Qazi"
"841","Delhi of Nct","Delhi","I G I Airport"
"842","Delhi of Nct","Delhi","I N A Market"
"843","Delhi of Nct","Delhi","I.T.O"
"844","Delhi of Nct","Delhi","IMT Manesar"
"845","Delhi of Nct","Delhi","INA Colony"
"846","Delhi of Nct","Delhi","Inder Lok"
"847","Delhi of Nct","Delhi","Indralok"
"848","Delhi of Nct","Delhi","Inder Puri"
"849","Delhi of Nct","Delhi","Indira Gandhi International Airport"
"850","Delhi of Nct","Delhi","Indira Puram"
"851","Delhi of Nct","Delhi","IndiraPuram"
"852","Delhi of Nct","Delhi","Indraprastha Extension"
"853","Delhi of Nct","Delhi","Islampur"
"854","Delhi of Nct","Delhi","ITO"
"855","Delhi of Nct","Delhi","Jacombpura"
"856","Delhi of Nct","Delhi","Jaffrabad"
"857","Delhi of Nct","Delhi","Jagatpuri"
"858","Delhi of Nct","Delhi","Jahangir Puri"
"859","Delhi of Nct","Delhi","Jahangirpuri"
"860","Delhi of Nct","Delhi","Jail Road"
"861","Delhi of Nct","Delhi","Jama Masjid"
"862","Delhi of Nct","Delhi","Jamia Nagar"
"863","Delhi of Nct","Delhi","Janakpuri District Centre"
"864","Delhi of Nct","Delhi","Jangpura"
"865","Delhi of Nct","Delhi","Jangpura Extension"
"866","Delhi of Nct","Delhi","Janpath"
"867","Delhi of Nct","Delhi","Jasola"
"868","Delhi of Nct","Delhi","Jasola Vihar"
"869","Delhi of Nct","Delhi","Jatwara"
"870","Delhi of Nct","Delhi","Jawahar Colony"
"871","Delhi of Nct","Delhi","Jeevan Nagar"
"872","Delhi of Nct","Delhi","Jhandewalan"
"873","Delhi of Nct","Delhi","Jhandewalan Extension"
"874","Delhi of Nct","Delhi","Jheel"
"875","Delhi of Nct","Delhi","Jheel Khurenja"
"876","Delhi of Nct","Delhi","Jhilmil Colony"
"877","Delhi of Nct","Delhi","Jhilmil Industrial Area"
"878","Delhi of Nct","Delhi","Jia Sarai"
"879","Delhi of Nct","Delhi","Jitar Nagar"
"880","Delhi of Nct","Delhi","Jor Bagh"
"881","Delhi of Nct","Delhi","Jungpura"
"882","Delhi of Nct","Delhi","Kailash Colony"
"883","Delhi of Nct","Delhi","Kailash Nagar"
"884","Delhi of Nct","Delhi","Kalkaji"
"885","Delhi of Nct","Delhi","Kalkaji DDA Flats"
"886","Delhi of Nct","Delhi","Kalkaji Extension"
"887","Delhi of Nct","Delhi","Kallupura"
"888","Delhi of Nct","Delhi","Kalu Sarai"
"889","Delhi of Nct","Delhi","Kalyanpuri"
"890","Delhi of Nct","Delhi","Kamala Nagar"
"891","Delhi of Nct","Delhi","Kanti Nagar"
"892","Delhi of Nct","Delhi","Kapashera"
"893","Delhi of Nct","Delhi","Karampura"
"894","Delhi of Nct","Delhi","Karampura West"
"895","Delhi of Nct","Delhi","Karawal Nagar"
"896","Delhi of Nct","Delhi","Karkar Duma"
"897","Delhi of Nct","Delhi","Karkardooma"
"898","Delhi of Nct","Delhi","Karol Bagh"
"899","Delhi of Nct","Delhi","Kashmiri Gate"
"900","Delhi of Nct","Delhi","Kasturba Gandhi Marg"
"901","Delhi of Nct","Delhi","Katwaria Sarai"
"902","Delhi of Nct","Delhi","Kaushambi"
"903","Delhi of Nct","Delhi","Kavi Nagar"
"904","Delhi of Nct","Delhi","Kavi Nagar Industrial Area"
"905","Delhi of Nct","Delhi","Keshav Puram"
"906","Delhi of Nct","Delhi","Khajuri Khas"
"907","Delhi of Nct","Delhi","Khan Market"
"908","Delhi of Nct","Delhi","Khandsa Road"
"909","Delhi of Nct","Delhi","Khanpur"
"910","Delhi of Nct","Delhi","Khari Baoli"
"911","Delhi of Nct","Delhi","Khel Gaon Marg"
"912","Delhi of Nct","Delhi","Khichripur"
"913","Delhi of Nct","Delhi","Khirki Extention"
"914","Delhi of Nct","Delhi","Khora Colony"
"915","Delhi of Nct","Delhi","Khureji Khas"
"916","Delhi of Nct","Delhi","Khyala"
"917","Delhi of Nct","Delhi","Kidwai Nagar"
"918","Delhi of Nct","Delhi","Kilokri"
"919","Delhi of Nct","Delhi","Kingsway Camp"
"920","Delhi of Nct","Delhi","Kirti Nagar"
"921","Delhi of Nct","Delhi","Kirti Nagar Industrial Area"
"922","Delhi of Nct","Delhi","Kishan Ganj"
"923","Delhi of Nct","Delhi","Kishangarh"
"924","Delhi of Nct","Delhi","Kondli"
"925","Delhi of Nct","Delhi","Kotla"
"926","Delhi of Nct","Delhi","Kotla Mubarakpur"
"927","Delhi of Nct","Delhi","Krishna Nagar"
"928","Delhi of Nct","Delhi","Krishna Nagar East"
"929","Delhi of Nct","Delhi","Krishna Park"
"930","Delhi of Nct","Delhi","Lado Sarai"
"931","Delhi of Nct","Delhi","Lajpat Nagar 2"
"932","Delhi of Nct","Delhi","Lajpat Nagar 3"
"933","Delhi of Nct","Delhi","Lajpat Nagar 4"
"934","Delhi of Nct","Delhi","Lajpat Nagar Part 1"
"935","Delhi of Nct","Delhi","Lajpat Nagar Part 2"
"936","Delhi of Nct","Delhi","Lajpat Nagar Part 3"
"937","Delhi of Nct","Delhi","Lajpat Nagar Part 4"
"938","Delhi of Nct","Delhi","Lajpat Nagar-1"
"939","Delhi of Nct","Delhi","Lajpat Nagar-2"
"940","Delhi of Nct","Delhi","Ajpat Nagar-4"
"941","Delhi of Nct","Delhi","Lajpat Rai Market"
"942","Delhi of Nct","Delhi","Lajwanti Garden"
"943","Delhi of Nct","Delhi","Lakshmi Bai Nagar"
"944","Delhi of Nct","Delhi","Lal Kuan"
"945","Delhi of Nct","Delhi","Lawrance Road"
"946","Delhi of Nct","Delhi","Lawrence Road"
"947","Delhi of Nct","Delhi","Laxmi Nagar"
"948","Delhi of Nct","Delhi","Laxmi Nagar Market"
"949","Delhi of Nct","Delhi","Libaspur"
"950","Delhi of Nct","Delhi","Lodhi Colony"
"951","Delhi of Nct","Delhi","Lodhi Estate"
"952","Delhi of Nct","Delhi","Lodhi Road"
"953","Delhi of Nct","Delhi","Lohia Nagar"
"954","Delhi of Nct","Delhi","Lohiya Nagar"
"955","Delhi of Nct","Delhi","Loni"
"956","Delhi of Nct","Delhi","Loni Bhopura Road"
"957","Delhi of Nct","Delhi","Loni Road"
"958","Delhi of Nct","Delhi","Madangir"
"959","Delhi of Nct","Delhi","Madanpur Khadar"
"960","Delhi of Nct","Delhi","Madhu Vihar"
"961","Delhi of Nct","Delhi","Madipur"
"962","Delhi of Nct","Delhi","Maharani Bagh"
"963","Delhi of Nct","Delhi","Mahavir Enclave"
"964","Delhi of Nct","Delhi","Mahipalpur"
"965","Delhi of Nct","Delhi","Mahipalpur Extension"
"966","Delhi of Nct","Delhi","Maliwara"
"967","Delhi of Nct","Delhi","Malka Ganj"
"968","Delhi of Nct","Delhi","Malviya Nagar"
"969","Delhi of Nct","Delhi","Mamura"
"970","Delhi of Nct","Delhi","Mandawali"
"971","Delhi of Nct","Delhi","Manesar"
"972","Delhi of Nct","Delhi","Mangolpur Kalan"
"973","Delhi of Nct","Delhi","Mangolpuri"
"974","Delhi of Nct","Delhi","Mangolpuri Industrial Area Phase 1"
"975","Delhi of Nct","Delhi","Mangolpuri Industrial Area Phase 2"
"976","Delhi of Nct","Delhi","Mansarovar Garden"
"977","Delhi of Nct","Delhi","Mansarowar Garden"
"978","Delhi of Nct","Delhi","Masjid Modh"
"979","Delhi of Nct","Delhi","Masudpur"
"980","Delhi of Nct","Delhi","Mathura Road"
"981","Delhi of Nct","Delhi","Maujpur"
"982","Delhi of Nct","Delhi","Mayapuri"
"983","Delhi of Nct","Delhi","Mayapuri Industrial Area Phase 1"
"984","Delhi of Nct","Delhi","Mayapuri Industrial Area Phase 2"
"985","Delhi of Nct","Delhi","Mayur Vihar Phase 1"
"986","Delhi of Nct","Delhi","Mayur Vihar Phase 2"
"987","Delhi of Nct","Delhi","Mayur Vihar Phase 3"
"988","Delhi of Nct","Delhi","Mayur Vihar Phase II"
"989","Delhi of Nct","Delhi","Mayur Vihar Phase III"
"990","Delhi of Nct","Delhi","Meera Bagh"
"991","Delhi of Nct","Delhi","Meerut Road"
"992","Delhi of Nct","Delhi","Meerut Road Industrial Area"
"993","Delhi of Nct","Delhi","Mehrauli"
"994","Delhi of Nct","Delhi","Mehrauli Gurgaon Road"
"995","Delhi of Nct","Delhi","Mehrauli Road"
"996","Delhi of Nct","Delhi","MIE"
"997","Delhi of Nct","Delhi","Minto Road"
"998","Delhi of Nct","Delhi","Model Basti"
"999","Delhi of Nct","Delhi","Model Town Part 2"
"1000","Delhi of Nct","Delhi","Model Town Part 3"
"1001","Delhi of Nct","Delhi","Mohammad Pur"
"1002","Delhi of Nct","Delhi","Mohammad Pur Majri"
"1003","Delhi of Nct","Delhi","Mohammadpur"
"1004","Delhi of Nct","Delhi","Mohan Co-Operative Industrial Estate"
"1005","Delhi of Nct","Delhi","Mohan Garden"
"1006","Delhi of Nct","Delhi","Mohan Nagar"
"1007","Delhi of Nct","Delhi","Molarband Extension"
"1008","Delhi of Nct","Delhi","Mori Gate"
"1009","Delhi of Nct","Delhi","Moti Bagh"
"1010","Delhi of Nct","Delhi","Moti Bagh South"
"1011","Delhi of Nct","Delhi","Moti Nagar"
"1012","Delhi of Nct","Delhi","Motia Khan"
"1013","Delhi of Nct","Delhi","Mujesar"
"1014","Delhi of Nct","Delhi","Mukarji Park"
"1015","Delhi of Nct","Delhi","Mukharji Nagar"
"1016","Delhi of Nct","Delhi","Mukund Nagar"
"1017","Delhi of Nct","Delhi","Mundka"
"1018","Delhi of Nct","Delhi","Munirka"
"1019","Delhi of Nct","Delhi","Nabi Karim"
"1020","Delhi of Nct","Delhi","Nai Sadak"
"1021","Delhi of Nct","Delhi","Nai Sarak"
"1022","Delhi of Nct","Delhi","Najafgarh"
"1023","Delhi of Nct","Delhi","Najafgarh Road"
"1024","Delhi of Nct","Delhi","Najafgarh Road Industrial Area"
"1025","Delhi of Nct","Delhi","Nanakpura"
"1026","Delhi of Nct","Delhi","Nand Nagari"
"1027","Delhi of Nct","Delhi","Nand Nagri"
"1028","Delhi of Nct","Delhi","Nangal Raya"
"1029","Delhi of Nct","Delhi","Nangloi"
"1030","Delhi of Nct","Delhi","Nangloi Extension"
"1031","Delhi of Nct","Delhi","Nangloi Jat"
"1032","Delhi of Nct","Delhi","Naraina"
"1033","Delhi of Nct","Delhi","Naraina Industrial Area"
"1034","Delhi of Nct","Delhi","Naraina Industrial Area Phase 1"
"1035","Delhi of Nct","Delhi","Naraina Industrial Ph 1"
"1036","Delhi of Nct","Delhi","Naraina Vihar"
"1037","Delhi of Nct","Delhi","Narayana Industrial Area Phase 2"
"1038","Delhi of Nct","Delhi","Narela"
"1039","Delhi of Nct","Delhi","Narela Industrial Area"
"1040","Delhi of Nct","Delhi","Nathupur"
"1041","Delhi of Nct","Delhi","Nav Yug Market"
"1042","Delhi of Nct","Delhi","Naveen Shahdara"
"1043","Delhi of Nct","Delhi","Naya Bazaar"
"1044","Delhi of Nct","Delhi","Naya Bazar"
"1045","Delhi of Nct","Delhi","Neb Sarai"
"1046","Delhi of Nct","Delhi","Nehru Enclave"
"1047","Delhi of Nct","Delhi","Nehru Place"
"1048","Delhi of Nct","Delhi","Nehru Vihar"
"1049","Delhi of Nct","Delhi","Netaji Nagar"
"1050","Delhi of Nct","Delhi","Netaji Subhash Place"
"1051","Delhi of Nct","Delhi","New Arya Nagar"
"1052","Delhi of Nct","Delhi","New Ashok Nagar"
"1053","Delhi of Nct","Delhi","New Colony"
"1054","Delhi of Nct","Delhi","New Friends Colony"
"1055","Delhi of Nct","Delhi","New Industrial Town Ship"
"1056","Delhi of Nct","Delhi","New Industrial Town Ship 1"
"1057","Delhi of Nct","Delhi","New Kondli"
"1058","Delhi of Nct","Delhi","New Lajpat Rai Market"
"1059","Delhi of Nct","Delhi","New Modi Nagar"
"1060","Delhi of Nct","Delhi","New Moti Nagar"
"1061","Delhi of Nct","Delhi","New Railway Road"
"1062","Delhi of Nct","Delhi","New Rajdhani Enclave"
"1063","Delhi of Nct","Delhi","New Rajendra Nagar"
"1064","Delhi of Nct","Delhi","New Rohtak Road"
"1065","Delhi of Nct","Delhi","New Seemapuri"
"1066","Delhi of Nct","Delhi","New Silampur"
"1067","Delhi of Nct","Delhi","Nirman Vihar"
"1068","Delhi of Nct","Delhi","NIT"
"1069","Delhi of Nct","Delhi","NIT Faridabad"
"1070","Delhi of Nct","Delhi","Nit No.1"
"1071","Delhi of Nct","Delhi","Nit No.3"
"1072","Delhi of Nct","Delhi","Niti Bagh"
"1073","Delhi of Nct","Delhi","Nizamuddin"
"1074","Delhi of Nct","Delhi","Nizamuddin East"
"1075","Delhi of Nct","Delhi","Nizamuddin West"
"1076","Delhi of Nct","Delhi","Noida-Sector 38"
"1077","Delhi of Nct","Delhi","Noida-Sector 38A"
"1078","Delhi of Nct","Delhi","Noida Institutional Area"
"1079","Delhi of Nct","Delhi","Noida Link Road"
"1080","Delhi of Nct","Delhi","Noida Phase 2"
"1081","Delhi of Nct","Delhi","Noida Sector 1"
"1082","Delhi of Nct","Delhi","Noida Sector 10"
"1083","Delhi of Nct","Delhi","Noida Sector 11"
"1084","Delhi of Nct","Delhi","Noida Sector 12"
"1085","Delhi of Nct","Delhi","Noida Sector 15"
"1086","Delhi of Nct","Delhi","Noida Sector 16"
"1087","Delhi of Nct","Delhi","Noida Sector 18"
"1088","Delhi of Nct","Delhi","Noida Sector 19"
"1089","Delhi of Nct","Delhi","Noida Sector 2"
"1090","Delhi of Nct","Delhi","Noida Sector 22"
"1091","Delhi of Nct","Delhi","Noida Sector 26"
"1092","Delhi of Nct","Delhi","Noida Sector 27"
"1093","Delhi of Nct","Delhi","Noida Sector 29"
"1094","Delhi of Nct","Delhi","Noida Sector 31"
